"numLegislatura","ideCadastro","Nome Parlamentar","Nome","dataNascimento","sexo","partidoAtual","ufRepresentacaoAtual","nomeProfissao","email"
"54","74399","ONYX LORENZONI","ONYX DORNELLES LORENZONI","03/10/1954","M","DEM","RS","VETERINARIO","dep.onyxlorenzoni@camara.gov.br"
"54","73692","OSMAR TERRA","OSMAR GASPARINI TERRA","18/02/1950","M","PMDB","RS","Médico","dep.osmarterra@camara.gov.br"
"54","73463","OSMAR SERRAGLIO","OSMAR JOSE SERRAGLIO","23/05/1948","M","PMDB","PR","Advogado","dep.osmarserraglio@camara.gov.br"
"54","141514","OSMAR JUNIOR","OSMAR RIBEIRO DE ALMEIDA JUNIOR","08/10/1959","M","PCdoB","PI","BACHAREL EM DIREITO","dep.osmarjunior@camara.gov.br"
"54","74191","OSVALDO REIS","OSVALDO DE SOUZA REIS","30/12/1936","M","PMDB","TO","Empresário","dep.osvaldoreis@camara.gov.br"
"54","141515","OTAVIO LEITE","OTAVIO SANTOS SILVA LEITE","29/07/1961","M","PSDB","RJ","Advogado e Professor de Direito","dep.otavioleite@camara.gov.br"
"54","160540","OTONIEL LIMA","OTONIEL CARLOS DE LIMA","19/06/1969","M","PRB","SP","

    ","dep.otoniellima@camara.gov.br"
"54","160564","NILDA GONDIM","OZANILDA GONDIM VITAL DO REGO","30/03/1946","F","PMDB","PB","

    ","dep.nildagondim@camara.gov.br"
"54","160650","OZIEL OLIVEIRA","OZIEL ALVES DE OLIVEIRA","23/03/1965","M","PDT","BA","Administrador, Agricultor","dep.ozieloliveira@camara.gov.br"
"54","74095","PAUDERNEY AVELINO","PAUDERNEY TOMAZ AVELINO","24/09/1954","M","DEM","AM","Engenheiro Civil, Professor","dep.pauderneyavelino@camara.gov.br"
"54","141516","PAULO ABI-ACKEL","PAULO ABI-ACKEL","21/06/1963","M","PSDB","MG","ADVOGADO","dep.pauloabiackel@camara.gov.br"
"54","109372","PAULO FERREIRA","PAULO ADALBERTO ALVES FERREIRA","04/02/1959","M","PT","RS","

    ","dep.pauloferreira@camara.gov.br"
"54","128760","PAULO MARINHO JUNIOR","PAULO CELSO FONSECA MARINHO JUNIOR","09/02/1985","M","PMDB","MA","

    ","dep.paulomarinhojunior@camara.gov.br"
"54","147975","DR. PAULO CESAR","PAULO CESAR DA GUIA ALMEIDA","18/06/1960","M","PR","RJ","Médico","dep.dr.paulocesar@camara.gov.br"
"54","160668","PAULO CESAR QUARTIERO","PAULO CESAR JUSTO QUARTIERO","16/07/1952","M","DEM","RR","Engenheiro Agrônomo","dep.paulocesarquartiero@camara.gov.br"
"54","171617","PAULAO","PAULO FERNANDO DOS SANTOS","15/09/1957","M","PT","AL","

    ","dep.paulao@camara.gov.br"
"54","74017","PAULO FEIJO","PAULO FERNANDO FEIJO TORRES","23/03/1956","M","PR","RJ","Engenheiro Mecânico","dep.paulofeijo@camara.gov.br"
"54","141517","PAULO HENRIQUE LUSTOSA","PAULO HENRIQUE ELLERY LUSTOSA DA COSTA","08/02/1968","M","PP","CE","Administrador e Consultor","dep.paulohenriquelustosa@camara.gov.br"
"54","141518","PAULO PEREIRA DA SILVA","PAULO PEREIRA DA SILVA","24/02/1956","M","SD","SP","SINDICALISTA, CONTROLADOR DE QUALIDADE, METALÚRGICO","dep.paulopereiradasilva@camara.gov.br"
"54","141519","PAULO PIAU","PAULO PIAU NOGUEIRA","23/08/1953","M","PMDB","MG","Engenheiro Agrônomo","dep.paulopiau@camara.gov.br"
"54","73883","PAULO BORNHAUSEN","PAULO ROBERTO BARRETO BORNHAUSEN","19/09/1963","M","PSB","SC","ADVOGADO","dep.paulobornhausen@camara.gov.br"
"54","160517","PAULO FOLETTO","PAULO ROBERTO FOLETTO","30/04/1956","M","PSB","ES","Médico","dep.paulofoletto@camara.gov.br"
"54","160558","PAULO FREIRE","PAULO ROBERTO FREIRE DA COSTA","14/02/1955","M","PR","SP","Ministro do Evangelho","dep.paulofreire@camara.gov.br"
"54","73437","BETO MANSUR","PAULO ROBERTO GOMES MANSUR","07/07/1951","M","PRB","SP","Radialista, Empresário e Engenheiro Eletrônico","dep.betomansur@camara.gov.br"
"54","74400","PAULO PIMENTA","PAULO ROBERTO SEVERO PIMENTA","19/03/1965","M","PT","RS","Técnico Agrícola e Jornalista","dep.paulopimenta@camara.gov.br"
"54","74047","PAULO RUBEM SANTIAGO","PAULO RUBEM SANTIAGO FERREIRA","17/07/1955","M","PDT","PE","PROFESSOR DE ENSINO SUPERIOR","dep.paulorubemsantiago@camara.gov.br"
"54","132056","PAULO MALUF","PAULO SALIM MALUF","03/09/1931","M","PP","SP","ENGENHEIRO CIVIL, INDUSTRIAL","dep.paulomaluf@camara.gov.br"
"54","74574","PAULO MAGALHAES","PAULO SERGIO PARANHOS DE MAGALHAES","28/11/1952","M","PSD","BA","Administrador de Empresas","dep.paulomagalhaes@camara.gov.br"
"54","160658","PAULO TADEU","PAULO TADEU VALE DA SILVA","24/12/1967","M","PT","DF","Eletricitário, Técnico em Edificações","dep.paulotadeu@camara.gov.br"
"54","160593","PAULO WAGNER","PAULO WAGNER LEITE DANTAS","19/07/1962","M","PV","RN","Apresentador de Televisão","dep.paulowagner@camara.gov.br"
"54","174314","PEDRO GUERRA","PEDRO DOS SANTOS LIMA GUERRA","14/09/1981","M","PSD","PR","

    ","dep.pedroguerra@camara.gov.br"
"54","74556","PEDRO EUGENIO","PEDRO EUGENIO DE CASTRO TOLEDO CABRAL","29/03/1949","M","PT","PE","Economista e Professor Universitário","dep.pedroeugenio@camara.gov.br"
"54","74449","PEDRO FERNANDES","PEDRO FERNANDES RIBEIRO","02/03/1949","M","PTB","MA","Engenheiro Civil e Bancário","dep.pedrofernandes@camara.gov.br"
"54","160604","PEDRO UCZAI","PEDRO FRANCISCO UCZAI","10/03/1963","M","PT","SC","Professor Universitário","dep.pedrouczai@camara.gov.br"
"54","74111","PEDRO HENRY","PEDRO HENRY NETO","19/04/1957","M","PP","MT","Médico","dep.pedrohenry@camara.gov.br"
"54","74207","PEDRO NOVAIS","PEDRO NOVAIS LIMA","07/07/1930","M","PMDB","MA","Advogado","dep.pedronovais@camara.gov.br"
"54","122158","PEDRO PAULO","PEDRO PAULO CARVALHO TEIXEIRA","29/06/1972","M","PMDB","RJ","Economista","dep.pedropaulo@camara.gov.br"
"54","74812","PEDRO CHAVES","PEDRO PINHEIRO CHAVES","28/08/1958","M","PMDB","GO","Engenheiro Civil","dep.pedrochaves@camara.gov.br"
"54","160606","DELEGADO PROTOGENES","PROTOGENES PINHEIRO DE QUEIROZ","20/05/1959","M","PCdoB","SP","Delegado de Polícia Federal","dep.delegadoprotogenes@camara.gov.br"
"54","160516","RAIMUNDAO","RAIMUNDO ANTONIO DE MACEDO","30/11/1942","M","PMDB","CE","Médico","dep.raimundao@camara.gov.br"
"54","160648","JUNIOR COIMBRA","RAIMUNDO COIMBRA JUNIOR","28/03/1965","M","PMDB","TO","Jornalista","dep.juniorcoimbra@camara.gov.br"
"54","74216","RAIMUNDO GOMES DE MATOS","RAIMUNDO GOMES DE MATOS","30/03/1951","M","PSDB","CE","Médico","dep.raimundogomesdematos@camara.gov.br"
"54","141522","SABINO CASTELO BRANCO","RAIMUNDO SABINO CASTELO BRANCO MAUES","31/08/1964","M","PTB","AM","EMPRESÁRIO, APRESENTADOR DE TELEVISÃO","dep.sabinocastelobranco@camara.gov.br"
"54","169868","VALRY MORAIS","RAIMUNDO VALRY DE MORAIS","15/08/1961","M","PRP","PA","

    ","dep.valrymorais@camara.gov.br"
"54","160656","RAUL LIMA","RAUL DA SILVA LIMA SOBRINHO","02/12/1966","M","PP","RR","Administrador","dep.raullima@camara.gov.br"
"54","141523","RAUL HENRY","RAUL JEAN LOUIS HENRY JUNIOR","06/06/1964","M","PMDB","PE","ECONOMISTA","dep.raulhenry@camara.gov.br"
"54","141525","REBECCA GARCIA","REBECCA MARTINS GARCIA","28/04/1973","F","PP","AM","ECONOMISTA","dep.rebeccagarcia@camara.gov.br"
"54","74161","REGINALDO LOPES","REGINALDO LAZARO DE OLIVEIRA LOPES","02/04/1973","M","PT","MG","ECONOMISTA","dep.reginaldolopes@camara.gov.br"
"54","160615","REINALDO AZAMBUJA","REINALDO AZAMBUJA SILVA","13/05/1963","M","PSDB","MS","Agropecuarista","dep.reinaldoazambuja@camara.gov.br"
"54","73786","REINHOLD STEPHANES","REINHOLD STEPHANES","13/08/1939","M","PSD","PR","Economista","dep.reinholdstephanes@camara.gov.br"
"54","171620","RENATO ANDRADE","RENATO BARBOSA DE ANDRADE","12/03/1971","M","PP","MG","

    ","dep.renatoandrade@camara.gov.br"
"54","141527","RENATO MOLLING","RENATO DELMAR MOLLING","01/10/1960","M","PP","RS","Administrador, Assessor Político, Industriário, Professor e Auxiliar de Escritório","dep.renatomolling@camara.gov.br"
"54","175212","RENATO SIMOES","RENATO SIMOES","03/02/1962","M","PT","SP","

    ","dep.renatosimoes@camara.gov.br"
"54","160654","RENZO BRAZ","RENZO DO AMARAL BRAZ","11/04/1980","M","PP","MG","Administrador de Empresas","dep.renzobraz@camara.gov.br"
"54","172945","RICARDO ARRUDA","RICARDO ARRUDA NUNES","24/04/1962","M","PSC","PR","

    ","dep.ricardoarruda@camara.gov.br"
"54","169553","RICARDO ARCHER","RICARDO CEPPAS ARCHER","22/04/1981","M","PMDB","MA","

    ","dep.ricardoarcher@camara.gov.br"
"54","160655","RICARDO IZAR","RICARDO IZAR JUNIOR","01/08/1968","M","PSD","SP","Economista, Empresário","dep.ricardoizar@camara.gov.br"
"54","74793","RICARDO BERZOINI","RICARDO JOSE RIBEIRO BERZOINI","10/02/1960","M","PT","SP","Bancário","dep.ricardoberzoini@camara.gov.br"
"54","150634","RICARDO QUIRINO","RICARDO QUIRINO DOS SANTOS","22/09/1964","M","PRB","DF","

    ","dep.ricardoquirino@camara.gov.br"
"54","160653","ROBERTO DE LUCENA","ROBERTO ALVES DE LUCENA","18/04/1966","M","PV","SP","Conferencista, Escritor, Pastor Evangélico","dep.robertodelucena@camara.gov.br"
"54","161903","ROBERTO DORNER","ROBERTO DORNER","06/04/1948","M","PSD","MT","

    ","dep.robertodorner@camara.gov.br"
"54","73674","ROBERTO BALESTRA","ROBERTO EGIDIO BALESTRA","24/05/1944","M","PP","GO","Agropecuarista, Técnico em Laticínios, Comerciante, Industrial e Advogado","dep.robertobalestra@camara.gov.br"
"54","73805","ROBERTO FREIRE","ROBERTO JOAO PEREIRA FREIRE","20/04/1942","M","PPS","SP","Advogado","dep.robertofreire@camara.gov.br"
"54","141529","ROBERTO BRITTO","ROBERTO PEREIRA DE BRITTO","03/04/1951","M","PP","BA","PROFESSOR UNIVERSITÁRIO","dep.robertobritto@camara.gov.br"
"54","162174","POLICARPO","ROBERTO POLICARPO FAGUNDES","22/02/1967","M","PT","DF","Servidor Público e Agrônomo","dep.policarpo@camara.gov.br"
"54","160652","ROBERTO TEIXEIRA","ROBERTO SERGIO RIBEIRO COUTINHO TEIXEIRA","02/10/1961","M","PP","PE","Odontólogo","dep.robertoteixeira@camara.gov.br"
"54","141531","RODRIGO DE CASTRO","RODRIGO BATISTA DE CASTRO","15/07/1971","M","PSDB","MG","Advogado e Administrador de Empresas","dep.rodrigodecastro@camara.gov.br"
"54","152865","RODRIGO BETHLEM","RODRIGO BETHLEM FERNANDES","15/02/1971","M","PMDB","RJ","

    ","dep.rodrigobethlem@camara.gov.br"
"54","74693","RODRIGO MAIA","RODRIGO FELINTO IBARRA EPITACIO MAIA","12/06/1970","M","DEM","RJ","Bancário","dep.rodrigomaia@camara.gov.br"
"54","88950","RODRIGO GARCIA","RODRIGO GARCIA","10/05/1974","M","DEM","SP","

    ","dep.rodrigogarcia@camara.gov.br"
"54","160514","DR. GRILO","RODRIGO MOREIRA LADEIRA GRILO","26/07/1972","M","SD","MG","Advogado","dep.dr.grilo@camara.gov.br"
"54","160568","ROGERIO CARVALHO","ROGERIO CARVALHO SANTOS","02/08/1968","M","PT","SE","Médico","dep.rogeriocarvalho@camara.gov.br"
"54","160651","ROGERIO PENINHA MENDONCA","ROGERIO MENDONCA","27/01/1953","M","PMDB","SC","Engenheiro Agrônomo","dep.rogeriopeninhamendonca@camara.gov.br"
"54","141535","ROGERIO MARINHO","ROGERIO SIMONETTI MARINHO","26/11/1963","M","PSDB","RN","

    ","dep.rogeriomarinho@camara.gov.br"
"54","167707","ROMANNA REMOR","ROMANNA GIULIA CECCON LEANDRO REMOR MARCELINO","18/02/1975","F","PMDB","SC","

    ","dep.romannaremor@camara.gov.br"
"54","160597","ROMARIO","ROMARIO DE SOUZA FARIA","29/01/1966","M","PSB","RJ","Empresário","dep.romario@camara.gov.br"
"54","160629","ROMERO RODRIGUES","ROMERO RODRIGUES VEIGA","09/01/1966","M","PSDB","PB","Agrônomo","dep.romerorodrigues@camara.gov.br"
"54","160637","RONALDO FONSECA","RONALDO FONSECA DE SOUZA","04/04/1959","M","PROS","DF","Advogado","dep.ronaldofonseca@camara.gov.br"
"54","160515","RONALDO BENEDET","RONALDO JOSE BENEDET","09/03/1956","M","PMDB","SC","Advogado","dep.ronaldobenedet@camara.gov.br"
"54","160594","RONALDO ZULKE","RONALDO MIRO ZULKE","16/10/1954","M","PT","RS","Professor","dep.ronaldozulke@camara.gov.br"
"54","163321","RONALDO NOGUEIRA","RONALDO NOGUEIRA DE OLIVEIRA","25/04/1966","M","PTB","RS","Administrador de Empresas","dep.ronaldonogueira@camara.gov.br"
"54","74813","RONALDO CAIADO","RONALDO RAMOS CAIADO","25/09/1949","M","DEM","GO","Médico, Professor e Produtor Rural","dep.ronaldocaiado@camara.gov.br"
"54","146949","ROSINHA DA ADEFAL","ROSEANE CAVALCANTE DE FREITAS","22/04/1973","F","PTdoB","AL","Funcionário Público Federal","dep.rosinhadaadefal@camara.gov.br"
"54","73507","ROSE DE FREITAS","ROSILDA DE FREITAS","23/01/1949","F","PMDB","ES","Professora, Radialista, Jornalista , Desenhista - Projetista e Agrimensora.","dep.rosedefreitas@camara.gov.br"
"54","73466","RUBENS BUENO","RUBENS BUENO","23/05/1948","M","PPS","PR","Professor","dep.rubensbueno@camara.gov.br"
"54","141537","MOREIRA MENDES","RUBENS MOREIRA MENDES FILHO","19/07/1946","M","PSD","RO","ADVOGADO, AGROPECUARISTA","dep.moreiramendes@camara.gov.br"
"54","74371","RUBENS OTONI","RUBENS OTONI GOMIDE","06/02/1956","M","PT","GO","Professor Universitário, Consultor Jurídico e Consultor de Empresas.","dep.rubensotoni@camara.gov.br"
"54","104254","RUI COSTA","RUI COSTA DOS SANTOS","18/01/1963","M","PT","BA","Desenhista-Projetista, Economista, Técnico em Instrumentação Industrial","dep.ruicosta@camara.gov.br"
"54","76420","RUI PALMEIRA","RUI SOARES PALMEIRA","13/09/1976","M","PSDB","AL","

    ","dep.ruipalmeira@camara.gov.br"
"54","160635","RUY CARNEIRO","RUY MANUEL CARNEIRO BARBOSA DE ACA BELCHIOR","17/08/1970","M","PSDB","PB","Administrador","dep.ruycarneiro@camara.gov.br"
"54","160630","SAGUAS MORAES","SAGUAS MORAES SOUSA","11/04/1963","M","PT","MT","Médico","dep.saguasmoraes@camara.gov.br"
"54","73559","SALVADOR ZIMBALDI","SALVADOR ZIMBALDI FILHO","05/06/1955","M","PROS","SP","Servidor Público","dep.salvadorzimbaldi@camara.gov.br"
"54","74039","SANDRA ROSADO","SANDRA MARIA DA ESCOSSIA ROSADO","23/05/1951","F","PSB","RN","ASSISTENTE SOCIAL E ADVOGADA","dep.sandrarosado@camara.gov.br"
"54","160621","SANDRO ALEX","SANDRO ALEX CRUZ DE OLIVEIRA","25/11/1972","M","PPS","PR","Advogado","dep.sandroalex@camara.gov.br"
"54","73676","SANDRO MABEL","SANDRO ANTONIO SCODRO","31/12/1958","M","PMDB","GO","EMPRESARIO","dep.sandromabel@camara.gov.br"
"54","141539","SEBASTIAO BALA ROCHA","SEBASTIAO FERREIRA DA ROCHA","21/01/1958","M","SD","AP","MÉDICO","dep.sebastiaobalarocha@camara.gov.br"
"54","160613","SIBA MACHADO","SEBASTIAO SIBA MACHADO OLIVEIRA","24/01/1958","M","PT","AC","Geográfo","dep.sibamachado@camara.gov.br"
"54","74533","SERGIO BARRADAS CARNEIRO","SERGIO BARRADAS CARNEIRO","14/10/1960","M","PT","BA","

    ","dep.sergiobarradascarneiro@camara.gov.br"
"54","141542","SERGIO MORAES","SERGIO IVAN MORAES","27/04/1958","M","PTB","RS","COMERCIANTE","dep.sergiomoraes@camara.gov.br"
"54","73808","SERGIO BRITO","SERGIO LUIS LACERDA BRITO","08/06/1961","M","PSD","BA","ADMINISTRADOR DE EMPRESAS, BACHAREL EM DIREITO","dep.sergiobrito@camara.gov.br"
"54","170673","PROFESSOR SERGIO DE OLIVEIRA","SERGIO PAULO DE OLIVEIRA","19/03/1963","M","PSC","PR","

    ","dep.professorsergiodeoliveira@camara.gov.br"
"54","160612","SERGIO ZVEITER","SERGIO ZVEITER","18/05/1956","M","PSD","RJ","Advogado","dep.sergiozveiter@camara.gov.br"
"54","141543","PROFESSOR SETIMO","SETIMO WAQUIM","27/11/1949","M","PMDB","MA","Professor de Ensino Médio","dep.professorsetimo@camara.gov.br"
"54","167614","SEVERINO NINHO","SEVERINO DE SOUZA SILVA","14/03/1952","M","PSB","PE","

    ","dep.severinoninho@camara.gov.br"
"54","74435","SERGIO GUERRA","SEVERINO SERGIO ESTELITA GUERRA","09/11/1947","M","PSDB","PE","Economista, Pecuarista, Professor","dep.sergioguerra@camara.gov.br"
"54","74765","SILAS BRASILEIRO","SILAS BRASILEIRO","22/10/1943","M","PMDB","MG","Empresário e Produtor Rural","dep.silasbrasileiro@camara.gov.br"
"54","74356","SILAS CAMARA","SILAS CAMARA","15/12/1962","M","PSD","AM","Empresário","dep.silascamara@camara.gov.br"
"54","73560","SILVIO TORRES","SILVIO FRANCA TORRES","01/06/1946","M","PSDB","SP","JORNALISTA E EMPRESÁRIO","dep.silviotorres@camara.gov.br"
"54","4930","SILVIO COSTA","SILVIO SERAFIM COSTA","23/12/1956","M","PSC","PE","

    ","dep.silviocosta@camara.gov.br"
"54","73424","SIMAO SESSIM","SIMAO SESSIM","08/12/1935","M","PP","RJ","Professor e Advogado","dep.simaosessim@camara.gov.br"
"54","141547","SOLANGE ALMEIDA","SOLANGE PEREIRA DE ALMEIDA","26/02/1961","F","PMDB","RJ","

    ","dep.solangealmeida@camara.gov.br"
"54","92776","STEFANO AGUIAR","STEFANO AGUIAR DOS SANTOS","03/03/1976","M","PSB","MG","

    ","dep.stefanoaguiar@camara.gov.br"
"54","160627","STEPAN NERCESSIAN","STEPAN NERCESSIAN","02/12/1953","M","PPS","RJ","Ator","dep.stepannercessian@camara.gov.br"
"54","141548","SUELI VIDIGAL","SUELI RANGEL SILVA VIDIGAL","19/06/1955","F","PDT","ES","Funcionário Público","dep.suelividigal@camara.gov.br"
"54","160679","TAUMATURGO LIMA","TAUMATURGO LIMA CORDEIRO","11/07/1957","M","PT","AC","

    ","dep.taumaturgolima@camara.gov.br"
"54","169711","TELMA PINHEIRO","TELMA PINHEIRO RIBEIRO","12/03/1952","F","PSDB","MA","

    ","dep.telmapinheiro@camara.gov.br"
"54","160617","THIAGO PEIXOTO","THIAGO MELLO PEIXOTO DA SILVEIRA","22/07/1974","M","PSD","GO","Economista","dep.thiagopeixoto@camara.gov.br"
"54","141551","URZENI ROCHA","URZENI DA ROCHA FREITAS FILHO","28/05/1958","M","PSD","RR","MÉDICO","dep.urzenirocha@camara.gov.br"
"54","73565","VALDEMAR COSTA NETO","VALDEMAR COSTA NETO","11/08/1949","M","PR","SP","Administrador de Empresas","dep.valdemarcostaneto@camara.gov.br"
"54","74010","VALDIR COLATTO","VALDIR COLATTO","15/10/1949","M","PMDB","SC","Engenheiro Agrônomo","dep.valdircolatto@camara.gov.br"
"54","162490","VALDIVINO DE OLIVEIRA","VALDIVINO JOSE DE OLIVEIRA","11/01/1952","M","PSDB","GO","

    ","dep.valdivinodeoliveira@camara.gov.br"
"54","160610","VALMIR ASSUNCAO","VALMIR CARLOS DA ASSUNCAO","17/12/1964","M","PT","BA","Agricultor","dep.valmirassuncao@camara.gov.br"
"54","141552","VALTENIR PEREIRA","VALTENIR LUIZ PEREIRA","24/11/1971","M","PROS","MT","Defensor Público e Professor Universitário","dep.valtenirpereira@camara.gov.br"
"54","74376","VANDER LOUBET","VANDER LUIZ DOS SANTOS LOUBET","22/01/1964","M","PT","MS","Bancário e Funcionário Público.","dep.vanderloubet@camara.gov.br"
"54","141553","VANDERLEI MACRIS","VANDERLEI MACRIS","20/05/1950","M","PSDB","SP","

    ","dep.vanderleimacris@camara.gov.br"
"54","167617","VANDERLEI SIRAQUE","VANDERLEI SIRAQUE","15/02/1960","M","PT","SP","Advogado","dep.vanderleisiraque@camara.gov.br"
"54","160622","VICENTE CANDIDO","VICENTE CANDIDO DA SILVA","17/11/1959","M","PT","SP","Advogado, Comerciante","dep.vicentecandido@camara.gov.br"
"54","74308","VICENTE ARRUDA","VICENTE FERREIRA DE ARRUDA COELHO","17/05/1929","M","PROS","CE","Advogado, Cientista Político e Jornalista","dep.vicentearruda@camara.gov.br"
"54","74283","VICENTINHO","VICENTE PAULO DA SILVA","08/04/1956","M","PT","SP","Bacharel em Direito e Metalúrgico.","dep.vicentinho@camara.gov.br"
"54","159258","VICENTE SELISTRE","VICENTE PAULO DE OLIVEIRA SELISTRE","17/04/1964","M","PSB","RS","

    ","dep.vicenteselistre@camara.gov.br"
"54","148134","PROFESSOR VICTORIO GALLI","VICTORIO GALLI FILHO","30/04/1961","M","PMDB","MT","

    ","dep.professorvictoriogalli@camara.gov.br"
"54","73677","VILMAR ROCHA","VILMAR DA SILVA ROCHA","14/02/1951","M","PSD","GO","Advogado, Professor Universitário","dep.vilmarrocha@camara.gov.br"
"54","141870","VILSON COVATTI","VILSON LUIZ COVATTI","26/01/1957","M","PP","RS","Advogado","dep.vilsoncovatti@camara.gov.br"
"54","160591","VINICIUS GURGEL","VINICIUS DE AZEVEDO GURGEL","31/07/1978","M","PR","AP","Contador","dep.viniciusgurgel@camara.gov.br"
"54","92355","VITOR PAULO","VITOR PAULO ARAUJO DOS SANTOS","22/11/1964","M","PRB","RJ","Jornalista, Radialista","dep.vitorpaulo@camara.gov.br"
"54","141557","VITOR PENIDO","VITOR PENIDO DE BARROS","26/06/1942","M","DEM","MG","

    ","dep.vitorpenido@camara.gov.br"
"54","160569","WALDENOR PEREIRA","WALDENOR ALVES PEREIRA FILHO","08/03/1954","M","PT","BA","Economista","dep.waldenorpereira@camara.gov.br"
"54","141558","WALDIR MARANHAO","WALDIR MARANHAO CARDOSO","04/08/1955","M","PP","MA","Médico Veterinário","dep.waldirmaranhao@camara.gov.br"
"54","164359","DELEGADO WALDIR","WALDIR SOARES DE OLIVEIRA","28/12/1962","M","PSDB","GO","

    ","dep.delegadowaldir@camara.gov.br"
"54","160631","WALNEY ROCHA","WALNEY DA ROCHA CARVALHO","19/04/1959","M","PTB","RJ","Servidor Público Estadual","dep.walneyrocha@camara.gov.br"
"54","160609","WALTER TOSTA","WALTER DA ROCHA TOSTA","20/10/1958","M","PSD","MG","Autônomo","dep.waltertosta@camara.gov.br"
"54","74284","WALTER FELDMAN","WALTER MEYER FELDMAN","29/01/1954","M","PSB","SP","MEDICO","dep.walterfeldman@camara.gov.br"
"54","141560","WALTER IHOSHI","WALTER SHINDI IIHOSHI","17/07/1961","M","PSD","SP","

    ","dep.walterihoshi@camara.gov.br"
"54","141561","WANDENKOLK GONCALVES","WANDENKOLK PASTEUR GONCALVES","17/04/1951","M","PSDB","PA","ENGENHEIRO AGRÔNOMO","dep.wandenkolkgoncalves@camara.gov.br"
"54","74172","DELEY","WANDERLEY ALVES DE OLIVEIRA","28/08/1959","M","PTB","RJ","ATLETA PROFISSIONAL E TECNICO EM DESPORTOS","dep.deley@camara.gov.br"
"54","160620","WASHINGTON REIS","WASHINGTON REIS DE OLIVEIRA","05/04/1967","M","PMDB","RJ","

    ","dep.washingtonreis@camara.gov.br"
"54","141562","LELO COIMBRA","WELINGTON COIMBRA","21/06/1954","M","PMDB","ES","MÉDICO","dep.lelocoimbra@camara.gov.br"
"54","160518","WELITON PRADO","WELITON FERNANDES PRADO","24/08/1975","M","PT","MG","Bacharel em Filosofia","dep.welitonprado@camara.gov.br"
"54","73653","WELLINGTON FAGUNDES","WELLINGTON ANTONIO FAGUNDES","01/06/1957","M","PR","MT","Médico Veterinário e Comerciante","dep.wellingtonfagundes@camara.gov.br"
"54","167493","WEVERTON ROCHA","WEVERTON ROCHA MARQUES DE SOUSA","08/10/1979","M","PDT","MA","

    ","dep.wevertonrocha@camara.gov.br"
"54","160586","WILLIAM DIB","WILLIAM DIB","25/11/1946","M","PSDB","SP","Médico","dep.williamdib@camara.gov.br"
"54","73930","WLADIMIR COSTA","WLADIMIR AFONSO DA COSTA RABELO","16/01/1964","M","SD","PA","LOCUTOR E COMENTARISTA DE RADIO E TELEVISAO E RADIALISTA","dep.wladimircosta@camara.gov.br"
"54","74439","WOLNEY QUEIROZ","WOLNEY QUEIROZ MACIEL","12/12/1972","M","PDT","PE","Empresário","dep.wolneyqueiroz@camara.gov.br"
"54","163322","VILALBA","ZACARIAS VILHARBA","16/12/1961","M","PP","PE","

    ","dep.vilalba@camara.gov.br"
"54","74354","ZENALDO COUTINHO","ZENALDO RODRIGUES COUTINHO JUNIOR","04/02/1961","M","PSDB","PA","Advogado","dep.zenaldocoutinho@camara.gov.br"
